K_beta	Mean_C1	Mean_C2	N	N_C1	N_C2	N_Tail	pi_C1	pi_C2	pi_Tail	rcc_C1	rcc_C2	rcc_Tail	Scale_Tail	Shape_Tail	tail	Variance_C1	Variance_C2	NLL	BIC	AIC	entropy	ICL	reduced.entropy	reICL	size	sse_total	sse_0_0.1	sse_0.1_0.2	sse_0.2_0.3	sse_0.3_0.4	sse_0.4_0.5	sse_0.5_0.6	sse_0.6_0.7	sse_0.7_0.8	sse_0.8_0.9	sse_0.9_1	sample	karyotype	Mean_Tail	Variance_Tail	Mean_C3	N_C3	pi_C3	rcc_C3	Variance_C3
2	0.4276765629846718	0.2021588344522603	8486	2381	5606	499	0.2749378375122372	0.6449281648166791	0.08013399767108367	TRUE	TRUE	FALSE	0.050314464408805035	1.3277270856506114	TRUE	0.0024224370058928252	0.00224213379544419	-7866.669996580598	-15651.924435929337	-15715.339993161197	1336.4255684926188	-14315.498867436718	230.6180013920423	-15421.306434537295	9	0.0011954717937214625	2.2916264497196474e-4	4.7186163896302964e-4	0.00042108179466134483	1.804243271502533e-5	3.0312522815791057e-5	2.491983023304325e-5	5.6699680521627025e-8	1.9927359146666467e-8	8.98223625212337e-9	5.320085343196026e-9	./161025_HMFregCPCT_FR12251595_FR10245416_CPCT02050055	2:1	0.2038399635567305	Inf	NA	NA	NA	NA	NA
3	0.6092910086122574	0.5360528839479276	8116	200	3557	960	0.0542333218000514	0.4011288992790126	0.14476597856028336	TRUE	FALSE	FALSE	0.052083332333333336	1.114295045191928	TRUE	0.0080429668000316	0.0023066924397887358	-4946.569109999651	-9785.119107587954	-9869.138219999302	2177.053674985554	-7608.0654326024	1083.756798546125	-8701.36230904183	12	0.0011044137255294606	5.908690642575672e-4	1.558953593635372e-4	1.8923273907403933e-4	1.0098877103392207e-5	1.4850491755749885e-5	1.3559763831605794e-4	7.267816307623306e-6	4.2767325017501596e-7	1.2763846693773656e-7	4.642763438078722e-8	./161025_HMFregCPCT_FR12251595_FR10245416_CPCT02050055	2:0	0.5077752850848571	Inf	0.26506384707033137	3399	0.3998718003606527	FALSE	0.0023779534823814828
2	0.3485178401537401	0.1715878860959403	11608	5799	5154	655	0.494736934018515	0.4307151982341969	0.07454786774728808	TRUE	TRUE	FALSE	0.050314464408805035	1.5790379124841019	TRUE	0.0016335427509705399	0.0010770595758060498	-12779.771210470615	-25475.307372790154	-25541.54242094123	1434.665226387763	-24040.64214640239	270.35930802515026	-25204.948064765005	9	8.209346378272389e-4	8.848422710581465e-5	4.1601460061176565e-4	9.880892771088143e-5	1.6667107415896328e-4	5.089710199503678e-5	2.847567104776077e-8	1.2547221624966456e-8	9.017876050876444e-9	7.170604378155274e-9	1.494871675291949e-9	./161025_HMFregCPCT_FR12251595_FR10245416_CPCT02050055	2:2	0.13720767696712172	Inf	NA	NA	NA	NA	NA
2	0.5454936203633289	0.17846356041301112	635	304	289	42	0.47041094469088285	0.3970913331977685	0.13249772211134864	TRUE	FALSE	FALSE	0.07446808410638298	1.8112812216820247	TRUE	0.005970317456905983	0.0039456010180484846	-392.52172802820485	-726.9608310663755	-767.0434560564097	185.82083055760762	-541.1400005087678	17.17926236548561	-709.7815687008899	9	0.002783021460511835	6.617173759268755e-4	0.0010847313533619975	2.893697855581597e-4	1.0827636231653034e-4	1.2075165076015701e-4	4.432101548645558e-4	6.383222671578446e-5	1.1102814802469927e-5	2.313452689169765e-8	6.601678413080024e-9	./161028_HMFregCPCT_FR10304606_FR10245419_CPCT02050058	1:0	0.16625879997182447	Inf	NA	NA	NA	NA	NA
2	0.3464478280697398	0.1316427972296913	3033	1954	1079	0	0.6439846680950985	0.3560153319049016	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.00334020180448904	0.0019107338007930668	-2901.4658738553435	-5754.827902664555	-5790.931747710687	172.51322928964714	-5582.314673374908	172.51322928964714	-5582.314673374908	6	8.023215118315599e-4	1.405580031148587e-4	1.338921375568402e-4	2.7659449938932597e-4	1.5122506460232485e-4	9.950714976040732e-5	3.2723077462555866e-7	1.4022699777504636e-11	2.1741261047749985e-7	3.3365631229537655e-31	1.263667889939271e-54	./161028_HMFregCPCT_FR10304606_FR10245419_CPCT02050058	1:1	NA	NA	NA	NA	NA	NA	NA
3	0.5194090983893832	0.2585214454199367	4443	171	3207	0	0.03892827394594189	0.7199801558336422	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0031821505348664197	0.0017542065617818807	-5145.840756433076	-10216.08974693973	-10273.681512866153	293.35078007613504	-9922.738966863595	293.350780076135	-9922.738966863595	9	8.273988431737157e-4	1.3616934398921713e-4	1.1219250585091133e-4	5.099277584783665e-4	5.591476879508441e-5	8.28518496249002e-6	4.438290955703794e-6	4.2586451644286514e-7	4.512562549865209e-8	1.0840584451255269e-18	1.6359441360520914e-36	./161028_HMFregCPCT_FR10304606_FR10245419_CPCT02050058	2:1	NA	NA	0.10917925848743983	1065	0.2410915702204159	FALSE	0.0012009801163497804
3	0.6938265391521138	0.3393026458494126	2400	337	1192	0	0.14150122787196975	0.5020987325527514	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.004332091142806874	0.004895993393859549	-1347.8285936544123	-2625.6081711618003	-2677.6571873088246	153.9519922857805	-2471.65617887602	153.95199228578048	-2471.65617887602	9	6.409837588130322e-4	6.418062748566183e-5	4.2301158584201e-5	2.0680043700725323e-4	1.6004345487265556e-4	5.9841442679341783e-5	1.6420315424012266e-5	3.551825114688122e-5	4.59145456475261e-5	8.402924639523818e-6	1.5606013259753743e-6	./161028_HMFregCPCT_FR10304606_FR10245419_CPCT02050058	2:0	NA	NA	0.12300337345324076	871	0.3564000395752788	FALSE	0.001320839510104224
2	0.40751084355321116	0.2059876967612488	579	38	444	97	0.05682937927026362	0.7400712557831706	0.20309936494656577	FALSE	TRUE	FALSE	0.05188679145283019	1.4582642163597597	TRUE	0.0016435196369655354	0.0010733451216087733	-797.8042657537268	-1538.3568092092967	-1577.6085315074536	101.352378890188	-1437.0044303191087	2.3064217472532382	-1536.0503874620435	9	0.003924540645570398	7.299693880930283e-4	0.0016089642658927241	0.001492271163644193	4.981779622094951e-5	4.0853157751631436e-5	2.419101983014171e-6	1.2011402002942087e-7	6.814974568620447e-8	3.651174687906551e-8	2.0996472263246865e-8	./161028_HMFregCPCT_FR10304606_FR10245419_CPCT02050058	2:2	0.16511141078923622	Inf	NA	NA	NA	NA	NA
1	0.26043752892085414	NA	400	356	NA	44	0.8699456236477681	NA	0.1300543763522319	TRUE	NA	TRUE	0.07291666566666667	1.7281778202350977	TRUE	0.0028802083122113284	NA	-510.16207336498115	-984.3753594473144	-1008.3241467299623	59.28658519767297	-925.0887742496415	-0	-984.3753594473144	6	0.0040706666221037606	2.81389998651468e-4	6.853834128017154e-4	0.002590404341545679	4.800064358510759e-4	2.758852150066846e-5	5.782652431784013e-6	5.755628615640563e-8	3.0331384353833064e-8	1.5166718257425842e-8	8.204932601767043e-9	./161028_HMFregCPCT_FR10304609_FR10245418_CPCT02050057	1:1	0.17305246167748856	Inf	NA	NA	NA	NA	NA
2	0.41354110776608316	0.20349974076507757	7009	2788	3677	544	0.389519490048308	0.5089832268973254	0.10149728305436656	TRUE	TRUE	FALSE	0.05454545354545454	1.3809659452979193	TRUE	0.002514114272379909	0.0023118447820560835	-5900.737919683874	-11721.781286519245	-11783.475839367748	1371.81631853854	-10349.964967980704	318.54951248600696	-11403.231774033238	9	0.0010500640640172581	5.154355556668688e-4	2.896485805391681e-4	1.6695487260374412e-4	3.3284667771023795e-5	2.9677952279951973e-5	1.4825959403390132e-5	7.267998179350353e-8	1.4090990271203148e-7	1.4437188880083744e-8	8.448679725651255e-9	./161028_HMFregCPCT_FR10304609_FR10245418_CPCT02050057	2:1	0.19772217109378934	Inf	NA	NA	NA	NA	NA
2	0.5210176640049207	0.17585745180649523	1955	1264	541	150	0.6377291591732297	0.24411752030275805	0.11815332052401223	FALSE	TRUE	FALSE	0.061224488795918366	1.4532608963414395	TRUE	0.0034249411787017543	0.006111951742951936	-1440.3680527514293	-2812.5327962510833	-2862.7361055028587	472.45170644393875	-2340.0810898071445	49.471996268747574	-2763.0607999823355	9	0.0018397173032426142	6.996752736528276e-4	2.581917776770974e-4	1.1401493472104798e-4	2.3520938284944094e-5	1.1835421162997744e-4	6.072309848421245e-4	1.7609180757640894e-5	8.786650540233444e-7	2.2958458630566116e-7	1.1752036625274269e-8	./161028_HMFregCPCT_FR10304609_FR10245418_CPCT02050057	2:0	0.1963000915891455	Inf	NA	NA	NA	NA	NA
2	0.3398868935353842	0.15791544735424384	5948	4836	1042	70	0.7994014799100931	0.17332527077631532	0.027273249313591565	FALSE	TRUE	FALSE	0.051470587235294116	1.5318566065547992	TRUE	0.0019791766559452213	0.003503141919638539	-7223.882992708116	-14369.548692648012	-14429.765985416232	835.9788121381836	-13533.569880509827	437.63504332719504	-13931.913649320817	9	4.2282060361406213e-4	4.395284661924176e-5	3.585860477461285e-5	1.1503698116341712e-4	1.348765167535779e-4	9.29275930605839e-5	8.98023372560912e-8	1.6094515318683535e-9	5.019176779216188e-8	2.6191572598439008e-8	2.661134500178884e-10	./161028_HMFregCPCT_FR10304609_FR10245418_CPCT02050057	2:2	0.14824589584470388	Inf	NA	NA	NA	NA	NA
2	0.8221771474710535	0.1551394834679843	458	223	216	19	0.4810917521135764	0.39913821850976416	0.11977002937665945	TRUE	FALSE	FALSE	0.06547618947619048	0.8892767163273775	TRUE	0.006317442861348104	0.0023790428528214593	-256.41189643206417	-457.6819702071007	-494.82379286412834	111.19089819292053	-346.49107201418013	0.0013852225965115166	-457.68058498450415	9	0.002785690786226763	7.660052846632317e-4	7.360459638738709e-4	1.5955664375606353e-4	3.102151380591816e-5	5.536838779799501e-5	2.18283700445992e-5	3.3722825767090076e-5	1.5753021225214594e-4	4.4962881178007565e-4	3.7498277248577277e-4	./161028_HMFregCPCT_FR12244705_FR10245422_CPCT02050063	1:0	Inf	Inf	NA	NA	NA	NA	NA
1	0.42570555817707806	NA	3796	2546	NA	1250	0.6450324330263211	NA	0.35496756697367887	TRUE	NA	TRUE	0.05263157794736842	1.006443225818587	TRUE	0.0024760145756091657	NA	-3137.1628707537366	-6224.875522549094	-6262.325741507473	446.16314485706977	-5778.712377692024	-0	-6224.875522549094	6	0.00493934655816205	0.0032280179415563864	0.0011455249639691504	4.270837675183274e-5	1.313791261068449e-4	3.014427678789583e-4	8.67133067671873e-5	1.6844943756720897e-6	9.114141711123293e-7	5.837349897320991e-7	3.804315951742783e-7	./161028_HMFregCPCT_FR12244705_FR10245422_CPCT02050063	1:1	8.221145212149189	Inf	NA	NA	NA	NA	NA
2	0.6047586763004849	0.3010939558322151	324	44	238	42	0.1306495579735374	0.7158326147514843	0.15351782727497837	FALSE	TRUE	FALSE	0.05747126336781609	1.1857353877230195	TRUE	0.0022378181987934313	0.0017645182908209876	-313.51276971373557	-574.9988477853402	-609.0255394274711	35.78801386249342	-539.2108339228467	0.15388015308991332	-574.8449676322504	9	0.0034515240331019943	6.081411136217685e-4	4.179149597638383e-4	9.828837109957093e-4	0.001259086935255211	2.7519509535758515e-5	8.805984510491802e-5	5.147313564940061e-5	7.410787952619202e-6	8.985003041945049e-6	4.9032180825918914e-8	./161028_HMFregCPCT_FR12244705_FR10245422_CPCT02050063	2:1	0.36689675342855205	Inf	NA	NA	NA	NA	NA
2	0.20654094577373702	0.0808675645999043	1275	929	346	0	0.7393877625686534	0.26061223743134665	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0038047609937808978	2.2820471769199527e-4	-1631.4897512400005	-3220.075293734446	-3250.979502480001	139.82266871410775	-3080.252625020338	139.82266871410775	-3080.252625020338	6	0.001899559762464977	5.468656625314496e-4	9.067533302827158e-4	2.5272158566986934e-4	1.9111662895043168e-4	1.508195449154184e-6	5.943595808408609e-7	5.156919369459283e-16	1.5822100881687937e-22	4.383155659500402e-33	8.189501932116846e-52	./161028_HMFregCPCT_FR12251617_FR10245421_CPCT02050061	1:1	NA	NA	NA	NA	NA	NA	NA
1	0.24648826297046325	NA	6719	5044	NA	1675	0.7172990396167608	NA	0.2827009603832392	TRUE	NA	TRUE	0.050314464408805035	1.593438894620665	TRUE	0.007314664881622423	NA	-6493.179092563154	-12933.482017448787	-12974.358185126308	1976.0855300837395	-10957.396487365048	-0	-12933.482017448787	6	0.002744552162396279	0.0021030834045340885	1.840128086039493e-4	8.680090341380032e-5	3.4362617474740977e-4	2.410774183818916e-5	2.667152072455428e-6	1.2777765060854063e-7	7.000178041979234e-8	3.60765935883175e-8	2.012116176988498e-8	./161028_HMFregCPCT_FR12251617_FR10245421_CPCT02050061	2:1	0.13509903930756828	Inf	NA	NA	NA	NA	NA
2	0.4767337710407986	0.12602070836824653	1359	726	633	0	0.5398504282360874	0.46014957176391263	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.012878450708914555	0.002134841604754933	-768.8078935373447	-1494.3287605897826	-1525.6157870746895	64.70358780138447	-1429.6251727883982	64.70358780138444	-1429.6251727883982	6	0.0014537809588613076	7.315959884021996e-4	9.435186277855776e-5	7.033691690727279e-5	8.926213815970552e-5	1.6183142588265822e-4	1.6766442134396396e-4	1.3170632519811907e-4	6.906418651877578e-6	1.2545828386216475e-7	3.2530909231412985e-12	./161028_HMFregCPCT_FR12251617_FR10245421_CPCT02050061	2:0	NA	NA	NA	NA	NA	NA	NA
1	0.2872010926960429	NA	1259	816	NA	443	0.6157988215403851	NA	0.38420117845961493	TRUE	NA	TRUE	0.050724636681159424	1.3734540558658688	TRUE	0.0020391537485687223	NA	-1422.2512297659757	-2801.6740213276853	-2832.5024595319514	200.2092141189362	-2601.4648072087493	-0	-2801.6740213276853	6	0.002606627371698361	0.0015059207680023666	5.775277481937372e-4	3.246090175073297e-4	1.9135732742805412e-4	4.399357173248607e-6	1.6678670070046405e-6	5.492715120824501e-7	3.1899270291507503e-7	1.7464545265304092e-7	1.0237671896973826e-7	./161028_HMFregCPCT_FR12251617_FR10245421_CPCT02050061	2:2	0.18655027810725733	Inf	NA	NA	NA	NA	NA
1	0.17874694556766654	NA	157	157	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.004772987536930953	NA	-201.84534778785977	-388.5219581596746	-397.69069557571953	-0	-388.5219581596746	-0	-388.5219581596746	3	0.007920453510860723	0.0018508972000021052	0.002749519294931414	0.00307582595587773	2.4123511000990618e-4	2.9726939892171556e-6	3.255919555663682e-9	1.3079239597882454e-13	1.6850625579292248e-18	2.5526990366619234e-26	4.970802336230132e-40	./161028_HMFregCPCT_FR12254217_FR10245420_CPCT02050060	2:0	NA	NA	NA	NA	NA	NA	NA
1	0.16243784370944417	NA	1345	1345	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0029243511990066895	NA	-2005.3498911209583	-3989.0873343658086	-4004.6997822419166	-0	-3989.0873343658086	-0	-3989.0873343658086	3	0.005673878853938822	0.0010733495118234924	0.0030308432684390332	0.001558111574998322	1.1559476566675197e-5	1.5021817079471644e-8	2.942198819357247e-13	3.163168256215538e-20	5.788203255888202e-28	2.4870791975345966e-40	4.840166291957702e-62	./161028_HMFregCPCT_FR12254217_FR10245420_CPCT02050060	2:2	NA	NA	NA	NA	NA	NA	NA
1	0.4521865395747998	NA	3151	2722	NA	429	0.8513878051177398	NA	0.14861219488226018	TRUE	NA	TRUE	0.061224488795918366	1.102944082618622	TRUE	0.003148874880251688	NA	-3276.734747522967	-6505.1366441953905	-6541.469495045934	219.9938855095969	-6285.1427586857935	-0	-6505.1366441953905	6	0.0014953605532250518	4.671513349104208e-4	2.111374561827049e-4	1.626776230877564e-5	1.0127192377668804e-4	3.9984697915884654e-4	2.978237118428327e-4	1.4376470397653407e-6	1.9790902440460753e-7	1.532122757260758e-7	7.261670488718208e-8	./161029_HMFregCPCT_FR12244731_FR10245425_CPCT02110010	1:1	0.6559598756052535	Inf	NA	NA	NA	NA	NA
2	0.6219791020617409	0.3080821826254893	1998	747	1098	153	0.3705940491159019	0.5367521650144131	0.09265378586968498	TRUE	FALSE	FALSE	0.05755395583453238	0.9782981640153134	TRUE	0.0018381645595476669	0.0020117255122493465	-1576.3974471058477	-3084.395776578819	-3134.7948942116955	185.05358606783113	-2899.342190510988	1.1999926587553948	-3083.1957839200636	9	0.0016321339116837097	3.0827631459905114e-4	1.1336149663415995e-4	3.1546310595945365e-4	5.228714777404549e-4	5.805464349690248e-6	1.1121263455798559e-4	2.3425050196568988e-4	2.003991732195945e-5	6.092862823052388e-8	7.920699270344723e-7	./161029_HMFregCPCT_FR12244731_FR10245425_CPCT02110010	2:1	Inf	Inf	NA	NA	NA	NA	NA
2	0.9104640798183437	0.44973960562165805	3064	2054	375	635	0.6666801681178429	0.11013728695067596	0.22318254493148112	FALSE	FALSE	FALSE	0.06217616480310881	1.037407347116553	TRUE	0.0011827545963053283	0.002932189471599006	-2759.6274914718406	-5447.007694165937	-5501.254982943681	231.45613374054528	-5215.551560425392	4.9359010638416464e-5	-5447.007644806927	9	0.0022684649770185177	8.588008201470525e-4	3.639247106039076e-4	1.2373267692979383e-5	4.093865657029433e-6	2.6824587149793076e-5	2.9117204034485294e-5	2.1844287639626725e-6	5.466047853900197e-6	3.152516564002281e-4	6.504283887151796e-4	./161029_HMFregCPCT_FR12244731_FR10245425_CPCT02110010	2:0	1.72431394242689	Inf	NA	NA	NA	NA	NA
2	0.4719369808387095	0.2334346888656615	1560	1046	485	29	0.6691771530955954	0.30581494638749224	0.0250079005169122	TRUE	TRUE	FALSE	0.055299538170506916	1.1009269752521618	TRUE	0.001912557547736651	0.0016458867864707484	-1624.6457674867406	-3183.119565071289	-3231.2915349734812	76.42827100153976	-3106.6912940697493	10.815226448869236	-3172.3043386224194	9	9.855786518477923e-4	2.246256631412086e-5	5.5952060584918195e-5	2.5190250707084904e-4	9.733283683790341e-6	3.0215627302229703e-4	3.4285945309322466e-4	1.0898830579240455e-7	4.526700862524276e-9	2.6555624832627587e-9	3.963375094539243e-7	./161029_HMFregCPCT_FR12244731_FR10245425_CPCT02110010	2:2	0.6032158710670726	Inf	NA	NA	NA	NA	NA
1	0.1634917503359145	NA	168	157	NA	11	0.8945126039939159	NA	0.10548739600608413	TRUE	NA	TRUE	0.06923076823076924	2.0513468166295197	TRUE	9.935285819115294e-4	NA	-301.6950582088297	-572.6463325412399	-591.3901164176594	31.09898188375642	-541.5473506574834	-0	-572.6463325412399	6	0.00850053014284064	6.157532414026133e-4	0.006668633473078792	0.0011816321694546367	5.339856042174735e-7	3.39209890114918e-5	3.711841400325988e-8	1.0553829292113362e-8	5.0905610260477005e-9	2.3433083748440836e-9	1.178176191345623e-9	./161029_HMFregCPCT_FR12244767_FR10245426_CPCT02110011	1:0	0.1350803690815275	0.17323349275907987	NA	NA	NA	NA	NA
1	0.1397440188185784	NA	2284	2284	NA	0	1	NA	0	TRUE	NA	TRUE	NA	NA	FALSE	0.0013738234880906553	NA	-4300.773403335841	-8578.345755959355	-8595.546806671682	-0	-8578.345755959355	-0	-8578.345755959355	3	9.461225727914956e-4	2.326358582774622e-4	6.351449990618879e-4	7.747339604582986e-5	8.683194044363257e-7	1.879372547864966e-15	5.815994068992417e-25	6.513959561553324e-39	2.5061071018855442e-54	6.69063779006438e-79	5.738055597931951e-122	./161029_HMFregCPCT_FR12244767_FR10245426_CPCT02110011	1:1	NA	NA	NA	NA	NA	NA	NA
2	0.24289035875395001	0.12303485779352931	8461	3561	4900	0	0.41628072349815876	0.5837192765018412	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0018125107387098344	9.456605571919837e-4	-11644.86367977739	-23235.468023661233	-23277.72735955478	1107.661522662265	-22127.80650099897	1107.661522662265	-22127.80650099897	6	6.33036890395519e-4	2.2354058352181427e-4	2.4072070666113392e-4	1.4324285186963415e-4	2.5474110800557054e-5	4.4668822129226547e-8	1.396872025039977e-8	4.601705568926938e-28	2.1950358850428764e-42	4.1351577353688107e-66	6.616652830001524e-109	./161029_HMFregCPCT_FR12244767_FR10245426_CPCT02110011	2:1	NA	NA	NA	NA	NA	NA	NA
2	0.26838749890780833	0.12020409114469005	577	417	160	0	0.7206692347741689	0.27933076522583117	0	TRUE	TRUE	FALSE	NA	NA	FALSE	0.0025933258459354615	0.0011136845484272966	-685.0260678077229	-1331.9050820163973	-1358.0521356154459	53.741377749054024	-1278.1637042673433	53.741377749054024	-1278.1637042673433	6	0.001133302043676483	8.503184509084727e-5	9.61609369395272e-5	6.884916053587482e-4	2.582938116314414e-4	5.323697918400332e-6	1.4673751809351251e-10	6.454396635905186e-19	6.699315308994777e-29	1.3169821167610524e-45	5.722769210137373e-76	./161029_HMFregCPCT_FR12244767_FR10245426_CPCT02110011	2:0	NA	NA	NA	NA	NA	NA	NA
1	0.31811306373849324	NA	4202	3996	NA	206	0.9387683983005286	NA	0.061231601699471325	TRUE	NA	TRUE	0.06741572933707865	1.3722684832963636	TRUE	0.004024963208559016	NA	-4951.666566513994	-9853.273237739559	-9891.333133027989	314.9678649987258	-9538.305372740833	-0	-9853.273237739559	6	8.438073080003013e-4	1.757248791410206e-4	4.067744667194262e-5	2.7825666564712065e-4	2.514764743033522e-4	9.636556216859575e-5	9.968941773277074e-7	2.0548246123253174e-7	8.846517683323213e-8	9.731905245928335e-9	5.706347630038018e-9	./161029_HMFregCPCT_FR12244783_FR10245427_CPCT02080040	1:1	0.2485101070832841	Inf	NA	NA	NA	NA	NA
1	0.3467410679963982	NA	15201	14829	NA	372	0.965656120300509	NA	0.03434387969949104	TRUE	NA	TRUE	0.05394190771369295	1.2702815604241937	TRUE	0.011776585139097778	NA	-11299.269718483354	-22540.764738001842	-22586.53943696671	1077.528533498038	-21463.236204503803	-0	-22540.764738001842	6	0.001542487027592456	7.160431165522154e-5	4.230008784693453e-5	4.494597896917097e-5	5.895309902524566e-4	6.168213207338331e-4	1.644128313928887e-4	1.2694416467116889e-5	1.693970704745151e-7	6.1984773334914845e-9	1.494727025620209e-9	./161029_HMFregCPCT_FR12244783_FR10245427_CPCT02080040	2:1	0.253518629222307	Inf	NA	NA	NA	NA	NA
2	0.6365467275970667	0.3064226290268771	7829	5920	1909	0	0.7141927009359745	0.2858072990640256	0	TRUE	FALSE	FALSE	NA	NA	FALSE	0.003328504107147234	0.034537356924095305	-5468.597421208654	-10883.40130201586	-10925.194842417308	1316.3979777021825	-9567.003324313677	1316.3979777021825	-9567.003324313677	6	5.379962336106686e-4	1.3807831942697782e-4	5.845367784985593e-5	3.632084229396829e-5	3.1136101612666985e-5	5.96238897754733e-5	5.661388275196396e-5	8.488073540298729e-5	6.759374392478999e-5	5.269524603157947e-6	2.551596882708156e-8	./161029_HMFregCPCT_FR12244783_FR10245427_CPCT02080040	2:0	NA	NA	NA	NA	NA	NA	NA
