tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF
TRUE,2,3258,116,315,2827,0.0454846106,0.8589455005,0.095569889,0.1259225356,0.4028659483,0.1930878664,Inf,0.0021437993,0.0013953577,0.050359699,1.6664612033,455,2:1,-4673.4181187383,-9249.7698120066,-9322.8362374766,248.3703330893,-9001.3994789173,36.2710520887,-9213.4987599368,12,NA
TRUE,2,755,19,279,457,0.0397708447,0.595471954,0.3647572013,0.201600756,0.3264445326,0.1578409221,Inf,0.0014909533,9.384045e-4,0.051282099,1.3411559153,455,2:2,-953.0938967094,-1826.6671804279,-1882.1877934189,75.5826767944,-1751.0845036335,16.2890396194,-1810.3781408045,12,NA
TRUE,2,251,16,12,223,0.0806775168,0.0463247691,0.8729977141,0.1307855648,0.4745366744,0.2274802924,Inf,0.0021135668,0.0015406358,0.052631599,1.6734347827,456,2:0,-360.1352123251,-653.9649893807,-696.2704246503,20.6727029716,-633.2922864091,0.9853394901,-652.9796498913,12,NA
TRUE,2,1680,30,277,1373,0.025582188,0.8119998983,0.1624179137,0.1232683215,0.3829446166,0.1836957134,Inf,0.0017356406,0.0011847449,0.051612899,1.7202929968,456,2:1,-2383.0421603333,-4676.9657317979,-4742.0843206667,95.0423041396,-4581.9234276583,19.4822788429,-4657.48345296,12,NA
TRUE,2,2364,172,1035,1157,0.0881599778,0.4348917458,0.4769482764,0.5602229692,0.7818151048,0.3736209134,Inf,0.0024285821,0.0037583127,0.060606099,1.1213051492,457,2:0,-1377.1345728326,-2661.0518211229,-2730.2691456652,177.3647473176,-2483.6870738053,1.1756869416,-2659.8761341823,12,NA
TRUE,2,8855,574,2317,5964,0.0819366252,0.6595727588,0.258490616,0.271168103,0.5535714179,0.2631439736,Inf,0.0028290423,0.0023795605,0.050847499,1.2307886693,457,2:1,-7324.5574770467,-14540.0501034908,-14625.1149540934,863.1318224431,-13676.9182810477,59.3717267933,-14480.678376681,12,NA
TRUE,2,8538,786,3824,3928,0.132256185,0.4324650739,0.4352787412,Inf,0.4213922308,0.2078879088,Inf,0.0020470263,0.0013950371,0.050314499,0.7408212358,457,2:2,-6602.8883300992,-13097.1492753906,-13181.7766601984,1546.1746091163,-11550.9746662743,139.7119004908,-12957.437374847,12,NA
FALSE,2,91,0,66,25,0,0.2698171415,0.7301828585,NA,0.4590476069,0.1285124758,NA,0.0057385139,0.003365103,NA,NA,458,2:0,-64.69720622,-93.3075363879,-113.3944124401,2.5576091688,-90.7499272191,2.5576091688,-90.7499272176,8,NA
TRUE,2,910,49,239,622,0.0762136418,0.262163742,0.6616226162,0.1466971688,0.347783152,0.1824939465,Inf,0.001744164,0.0014770535,0.050724599,1.528532258,458,2:1,-1052.2412146572,-2022.7210941202,-2080.4824293143,145.0895320549,-1877.6315620653,46.1959123384,-1976.5251817884,12,NA
FALSE,2,24,0,6,18,0,0.7565936456,0.2434063544,NA,0.3780524864,0.1986255249,NA,3.12963e-4,0.0065666615,NA,NA,459,2:1,-24.5001744397,-23.5759182366,-33.0003488793,2.6448346419,-20.9310835946,2.6448346419,-20.9310835958,8,NA
TRUE,2,433,32,289,112,0.0937088657,0.2441323323,0.662158802,0.1277526347,0.498166195,0.2278803989,Inf,0.0025425191,0.0025943266,0.052173899,1.6903251091,460,2:0,-366.8241149098,-660.7993770835,-709.6482298195,38.6218001003,-622.1775769832,4.7270041553,-656.0723729239,12,NA
FALSE,2,788,0,188,600,0,0.7640002172,0.2359997828,NA,0.8722679103,0.3050777509,NA,0.0017319328,0.0219153429,NA,NA,461,2:0,-221.5256688982,-389.6953530775,-427.0513377964,6.6642472008,-383.0311058767,6.6642472008,-383.0311059059,8,NA
TRUE,2,8833,3139,1250,4444,0.4086224612,0.4624633002,0.1289142386,0.9142464399,0.5771810082,0.2914760664,Inf,0.0030057775,0.0024806601,0.050420199,1.0583684503,461,2:1,-5529.4800617839,-10949.9251237268,-11034.9601235678,2123.215135597,-8826.7099881299,47.8317118722,-10902.0934118368,12,NA
TRUE,2,8929,3200,2484,3245,0.4225084722,0.3183950218,0.2590965061,0.643356452,0.4533862161,0.2235108591,Inf,0.0021913049,0.0011965653,0.050359699,1.0849240721,461,2:2,-6377.5249431138,-12645.8851700014,-12731.0498862276,2335.1382248824,-10310.746945119,26.3034169237,-12619.5817530491,12,NA
TRUE,2,181,32,65,84,0.1949757708,0.3573277756,0.4476964535,0.1150167169,0.6423184399,0.3365812113,Inf,0.0043363863,0.0087531092,0.050724599,1.7889707269,462,2:0,-75.6475466323,-88.9131288894,-127.2950932646,31.575605988,-57.3375229015,13.5294963165,-75.3836325685,12,NA
TRUE,2,633,87,252,294,0.1506097551,0.3941657655,0.4552244794,0.109316431,0.4911813229,0.2586747555,Inf,0.0019992013,0.001125919,0.050504999,1.8587615925,462,2:1,-592.2801516656,-1107.1546582656,-1160.5603033313,43.0337087518,-1064.1209495138,4.3645096398,-1102.7901486242,12,NA
TRUE,2,102,17,38,47,0.1985552499,0.4391265366,0.3623182135,0.2263009339,0.4009488658,0.2082710759,Inf,0.0015021129,3.917219e-4,0.050314499,1.2858998708,462,2:2,-115.3894182307,-175.2791627021,-206.7788364615,13.529553521,-161.7496091811,0.0115032219,-175.2676594802,12,NA
TRUE,2,158,10,51,97,0.0673354542,0.3204930608,0.612171485,0.1136052369,0.5314689337,0.2688067309,Inf,0.0021625295,0.0022125186,0.054054099,1.907692126,463,2:1,-139.7267319992,-218.7023236022,-255.4534639985,9.4162675317,-209.2860560705,1.6373714879,-217.0649521143,12,NA
TRUE,2,811,39,440,332,0.0606849198,0.4027872671,0.5365278131,0.5674816648,0.5926495894,0.2772047987,Inf,0.003046632,0.0029210162,0.052631599,1.1022270414,464,2:0,-549.8545776308,-1019.3299386123,-1075.7091552617,70.9070753907,-948.4228632216,6.7778775572,-1012.5520610477,12,NA
TRUE,2,6255,198,1591,4466,0.0428788762,0.7048068583,0.2523142656,0.2389278016,0.4517490903,0.2140239406,Inf,0.0019833502,0.0017484429,0.050359699,1.2670637203,464,2:1,-6724.4351520988,-13343.9766671228,-13424.8703041976,503.5885823788,-12840.3880847439,54.2853830789,-13289.6912840201,12,NA
TRUE,2,16,1,12,3,0.0625,0.759051904,0.178448096,0.224138,0.3332397037,0.2597044712,1.00000003177391e-18,7.770381e-4,2.66987581848875e-5,0.224137999,224137997.43913,464,2:2,-46.4090617869,-59.5470589069,-68.8181235738,0.5240633112,-59.0229955957,0.5240633091,-59.0229955985,12,NA
TRUE,2,483,68,350,65,0.1479439716,0.1283977459,0.7236582826,0.1031453856,0.710746554,0.3111735531,Inf,0.0029115075,0.0027058163,0.051546399,1.9989808409,465,2:0,-413.2625264247,-752.3648530055,-802.5250528493,16.7885183156,-735.57633469,0.0227593802,-752.3420936252,12,NA
TRUE,2,4101,214,1797,2090,0.062736865,0.4365916286,0.5006715064,0.163513438,0.5118182835,0.2571088652,Inf,0.0027724494,0.0019447417,0.050359699,1.4450555452,465,2:1,-3337.9917644717,-6576.1556954388,-6651.9835289435,294.1026557347,-6282.0530397041,59.3050231519,-6516.8506722684,12,NA
TRUE,2,989,33,781,175,0.0457794565,0.7880685256,0.1661520179,0.2582890021,0.404905494,0.1937394956,Inf,0.0030277942,0.0014525429,0.050724599,1.244380049,465,2:2,-987.5870676501,-1892.4138033208,-1951.1741353002,83.7332463197,-1808.680557001,24.2994309638,-1868.1143723327,12,NA
TRUE,2,500,31,134,335,0.0924918076,0.2676079738,0.6399002186,0.0979635403,0.2694837689,0.1297552708,0.0275784983,0.0019521622,9.71471e-4,0.052631599,2.1610268047,466,2:0,-688.0685429939,-1301.5617888067,-1352.1370859877,125.1379569228,-1176.4238318839,35.0078834668,-1266.5539053283,12,NA
TRUE,2,10461,344,7047,3070,0.0540956861,0.6668948097,0.2790095042,0.1248747177,0.3954609358,0.1621124338,Inf,0.003977404,0.0032702739,0.050131899,1.6707252933,467,2:0,-8415.7742541651,-16720.483596306,-16807.5485083301,1835.3567012843,-14885.1268950217,675.2013433255,-16045.2822526976,12,NA
TRUE,2,13826,1298,2975,9553,0.1137362738,0.6799723337,0.2062913925,0.1114305228,0.283592208,0.199140593,Inf,0.0012651368,0.0026108362,0.050314499,1.8232619841,467,2:1,-17491.5827449178,-34868.7538159575,-34959.1654898356,5622.3874884827,-29246.3663274748,3844.1892681248,-31024.8044758061,12,NA
TRUE,2,1077,178,41,858,0.2108040919,0.0338871106,0.7553087975,0.1842321063,0.5040233345,0.2262393118,Inf,0.001682139,0.0043276275,0.051470599,1.3876921861,468,2:0,-1070.761790858,-2057.7403655901,-2117.5235817159,296.8260921599,-1760.9142734302,11.4756429812,-2046.2647226113,12,NA
TRUE,2,7301,1558,226,5517,0.2589481076,0.7158533321,0.0251985604,0.1475838393,0.3787507889,0.1890638807,Inf,0.0017691284,0.0013034325,0.050279299,1.5167209964,468,2:1,-10296.0151676663,-20485.281136084,-20568.0303353327,1703.2236221778,-18782.0575139062,53.7679115041,-20431.5132250089,12,NA
TRUE,2,738,205,64,469,0.3025023933,0.0824838742,0.6150137325,0.2057828408,0.7102334873,0.341765501,Inf,0.0022071772,0.0024300149,0.051282099,1.3319213773,469,2:0,-612.3206056259,-1145.3938853567,-1200.6412112519,95.3973124378,-1049.9965729189,0.0261507213,-1145.3677346353,12,NA
TRUE,2,1900,457,349,1094,0.2769299678,0.5444015117,0.1786685205,0.1357922893,0.5285666487,0.2353630649,Inf,0.0022180566,0.0018825323,0.050359699,1.5894670738,469,2:1,-1730.3334148976,-3370.0715198134,-3436.6668297952,323.910876378,-3046.1606434354,2.6069772362,-3367.464542576,12,NA
TRUE,2,491,33,282,176,0.0753938627,0.5733614334,0.3512447039,0.1440855127,0.5358123265,0.2428389393,Inf,0.0040896149,0.0036506423,0.050632899,1.5418029203,470,2:0,-300.9751771619,-527.5930247903,-577.9503543238,54.6425428982,-472.950481892,13.0427608522,-514.5502639288,12,NA
TRUE,2,3545,153,1197,2195,0.0611666138,0.6062026343,0.3326307519,0.354449401,0.4050530579,0.2014255373,Inf,0.0020332841,0.0014813623,0.050632899,1.1666561845,470,2:1,-3656.7855881681,-7215.4916550686,-7289.5711763362,417.1500773359,-6798.3415777327,82.6794085094,-7132.812246541,12,NA
FALSE,2,845,0,130,715,0,0.8510185115,0.1489814885,NA,0.6940577478,0.2739776894,NA,0.0035155259,0.0121702759,NA,NA,470,2:2,-414.4201136226,-774.9255342263,-812.8402272452,22.357172668,-752.5683615583,22.357172668,-752.5683615909,8,NA
TRUE,2,2389,779,1295,315,0.3483123098,0.1156531323,0.5360345579,0.2474875318,0.7304472737,0.3448501093,Inf,0.0026265296,0.0029184998,0.050420199,1.2558526483,471,2:0,-1585.8315169563,-3078.3194721448,-3147.6630339127,268.6465755977,-2809.6728965471,0.3330685367,-3077.9864036051,12,NA
TRUE,2,3116,674,976,1466,0.2455823921,0.4462181624,0.3081994455,0.13099817,0.5141306956,0.2586137699,Inf,0.0023395709,0.002162352,0.050359699,1.6245120766,471,2:1,-2381.425396056,-4666.3191272281,-4738.850792112,438.7010159604,-4227.6181112677,38.0532353563,-4628.2658918625,12,NA
TRUE,2,5602,981,3756,865,0.1977224077,0.1375242267,0.6647533656,0.106863173,0.4074484383,0.1950561965,Inf,0.0019013702,0.0013858651,0.050209199,1.8862431965,471,2:2,-5922.9409050544,-11742.311262639,-11821.8818101088,615.2684147409,-11127.0428478981,52.1371838169,-11690.1740787724,12,NA
TRUE,2,1118,234,169,715,0.2228519149,0.6280780998,0.1490699853,0.114196282,0.6623290131,0.3142930716,Inf,0.0028098382,0.0023610649,0.050359699,1.7888846273,472,2:0,-953.6304575132,-1823.0293551818,-1883.2609150264,89.6413176238,-1733.388037558,1.1241871001,-1821.9051680814,12,NA
TRUE,2,4734,497,398,3839,0.1226536356,0.7957412702,0.0816050942,0.1356028559,0.5152015342,0.2355039678,Inf,0.002210547,0.0013768423,0.050314499,1.5899339699,472,2:1,-6156.0863127763,-12210.6223160717,-12288.1726255526,442.8879145481,-11767.7344015237,4.3711605162,-12206.2511555589,12,NA
TRUE,2,1685,137,357,1191,0.0976368648,0.6934289149,0.2089342204,0.1048477047,0.3912911611,0.1861167227,Inf,0.001606656,7.704073e-4,0.050251299,1.9204140515,472,2:2,-2295.9793849733,-4502.8045198331,-4567.9587699465,143.4005078577,-4359.4040119754,7.1705835753,-4495.6339362557,12,NA
TRUE,2,5283,414,1592,3277,0.0927989596,0.2971643386,0.6100367017,Inf,0.771384624,0.3785850296,Inf,0.0043300927,0.0029205251,0.050420199,0.9536128711,473,2:0,-3098.6745981421,-6094.4822035182,-6173.3491962841,432.2853154238,-5662.1968880944,28.9347178004,-6065.5474857244,12,NA
TRUE,2,10724,1118,4667,4939,0.1234581414,0.4292026015,0.4473392571,Inf,0.4804069855,0.3145048322,Inf,0.0022685251,0.0018737908,0.050359699,0.9329474529,473,2:1,-8232.8180196383,-16354.2731652844,-16441.6360392767,1899.8164381373,-14454.4567271471,866.0708238459,-15488.2023414067,12,NA
TRUE,2,20337,979,6206,13152,0.0700467134,0.6289271339,0.3010261527,Inf,0.5296709602,0.245115673,Inf,0.0025286537,0.0029022981,0.050200799,0.9153337692,474,2:1,-15432.6244216906,-30746.2064773881,-30841.2488433813,2522.6453288232,-28223.5611485649,268.7802688282,-30477.426208459,12,NA
TRUE,2,1376,452,585,339,0.3809883745,0.2091384205,0.409873205,0.2227549647,0.5327493144,0.2489884838,Inf,0.0038312412,0.0022303454,0.050504999,1.2932075998,475,2:0,-840.7837658353,-1594.8442994487,-1657.5675316706,289.2857500651,-1305.5585493836,15.3659981805,-1579.4783012573,12,NA
TRUE,2,5743,418,1912,3413,0.094951398,0.3289448432,0.5761037588,0.1725290695,0.432259779,0.2105051271,Inf,0.0025931179,0.0018470937,0.050420199,1.4129118449,475,2:1,-5153.371165374,-10202.8734867377,-10282.7423307481,801.1919001885,-9401.6815865492,146.8709080893,-10056.0025786053,12,NA
FALSE,2,1081,0,648,433,0,0.6752501609,0.3247498391,NA,0.3516684366,0.3510424588,NA,0.0548758422,0.0010682455,NA,NA,475,2:2,-457.209623111,-858.5341116808,-898.4192462219,300.4059886567,-558.1281230241,300.4059886567,-558.1281230249,8,NA
TRUE,2,3952,257,1140,2555,0.0860454852,0.353801388,0.5601531269,0.6432992333,0.5211889414,0.3811566321,Inf,0.0752613169,0.0030894007,0.058823499,1.1006431842,476,2:0,-1801.6121056245,-3503.8404865426,-3579.224211249,1738.3555739172,-1765.4849126254,1125.5631586566,-2378.2773277317,12,NA
TRUE,2,6000,640,1078,4282,0.132897022,0.1735353561,0.6935676219,0.3679542613,0.5466077401,0.2663312814,Inf,0.002940593,0.0036203318,0.050251299,1.158170697,476,2:1,-4427.4014153551,-8750.4086537317,-8830.8028307103,1040.5358190342,-7709.8728346975,113.8861311332,-8636.5225225581,12,NA
TRUE,2,7498,985,1547,4966,0.1661862017,0.6350274322,0.198786366,0.1669883201,0.4243209705,0.2044425676,Inf,0.0023858921,0.0019706303,0.050314499,1.4312406891,476,2:2,-7259.6947334631,-14412.3207677586,-14495.3894669262,1562.7470416299,-12849.5737261288,171.5057493063,-14240.8150183981,12,NA
TRUE,2,293,38,3,252,0.186057562,0.0078477584,0.8060946796,2.5847179551,0.4834113192,0.2504586683,Inf,1.2481054664857e-5,0.0062223849,0.051546399,1.0203485622,477,2:1,-254.1020262338,-440.0419811593,-484.2040524675,78.4446218228,-361.5973593365,1.3773358425,-438.6646453171,12,NA
TRUE,2,1238,280,2,956,0.2935958812,0.0016129205,0.7047911984,0.1269740118,0.428571,0.1458955679,Inf,3.08148791101958e-33,0.0016458858,0.050504999,1.6604635941,478,2:0,-2031.8665609768,-3978.2780925147,-4039.7331219536,459.9055545159,-3518.3725379988,2.35330198296917e-17,-3978.2780872861,12,NA
FALSE,2,21,0,5,16,0,0.7760470605,0.2239529395,NA,0.2022432545,0.1093532236,NA,6.01626180020766e-5,0.0010677178,NA,NA,478,2:1,-39.360796064,-54.3654126262,-62.721592128,1.0638922308,-53.3015203954,1.0638922308,-53.3015203945,8,NA
TRUE,2,630,228,325,77,0.3580870695,0.1458450365,0.4960678939,0.1242435678,0.4465607044,0.2013592621,Inf,0.0024093907,0.0081558167,0.050359699,1.6816061456,479,2:0,-586.4550463953,-1095.561454958,-1148.9100927906,187.6096698922,-907.9517850658,38.0043874102,-1057.5570675297,12,NA
FALSE,2,1119,0,859,260,0,0.2252728541,0.7747271459,NA,0.2444402422,0.0794029144,NA,0.005332681,4.604403e-4,NA,NA,479,2:1,-1162.8614613587,-2269.5613970509,-2309.7229227174,92.2355969957,-2177.3258000552,92.2355969957,-2177.3257450062,8,NA
TRUE,2,1202,30,775,397,0.0356021481,0.642677387,0.3217204648,0.2516577384,0.5336276122,0.2449353878,Inf,0.0035110291,0.0028095675,0.054347799,1.2754437975,480,2:0,-890.0950815883,-1695.0892577954,-1756.1901631766,80.8899654464,-1614.199292349,17.3644328854,-1677.7248248995,12,NA
TRUE,2,5640,196,1894,3550,0.0503744368,0.3273560669,0.6222694963,0.1662770237,0.4019289009,0.2065071015,Inf,0.0028786341,0.0032610094,0.050504999,1.4362452772,480,2:1,-4907.7932222763,-9711.9347724187,-9791.5864445526,1128.0788581273,-8583.8559142914,586.3114176073,-9125.6233546912,12,NA
TRUE,2,5900,123,3842,1935,0.0373405034,0.6442356658,0.3184238307,0.2997347657,0.3383114481,0.1576137596,Inf,0.0020454158,0.001474438,0.050314499,1.2017257846,480,2:2,-6347.8519711189,-12591.511450679,-12671.7039422377,736.1583215834,-11855.3531290956,252.9980399743,-12338.5134104882,12,NA
TRUE,2,1194,452,294,448,0.3873403439,0.377213162,0.2354464941,0.14402183130000001,0.5145607103,0.1860448376,Inf,0.002196484,0.0071500075,0.050632899,1.5421723724,481,2:0,-1031.9321953812,-1978.8436192349,-2039.8643907624,533.748210128,-1445.095409107,29.1122844369,-1949.7313348011,12,NA
TRUE,2,2210,570,3,1637,0.2933316983,0.7055512207,0.0011170809,0.1231085131,0.3977417614,0.1978553386,Inf,1.18377358814808e-6,0.0051940725,0.050314499,1.6911900604,481,2:1,-2628.8808336494,-5165.3526937647,-5233.7616672988,815.3337385759,-4350.0189551888,3.1458188003,-5162.2068749643,12,NA
TRUE,2,485,35,300,150,0.1290842179,0.2676744361,0.603241346,0.108553941,0.2488997568,0.0972654311,Inf,0.0019010467,6.841642e-4,0.050632899,1.8741710657,481,2:2,-621.2931194159,-1168.3764521406,-1218.5862388319,141.9286152701,-1026.4478368705,20.0026651146,-1148.3737870273,12,NA
TRUE,2,221,36,32,153,0.1582306921,0.1855126693,0.6562566387,0.2099153586,0.6485677234,0.4193383212,Inf,0.0631791636,0.0017606703,0.054687499,1.3523046645,482,2:0,-171.4697142802,-278.1614761422,-318.9394285605,54.805486606,-223.3559895362,30.8786375852,-247.2828385407,12,NA
TRUE,2,1027,195,209,623,0.2160956673,0.1990045108,0.5848998219,0.2987477736,0.5903865711,0.2863338287,Inf,0.0018678358,0.0018151494,0.050359699,1.202746042,482,2:1,-845.3759570979,-1607.5391476767,-1666.7519141959,141.741819447,-1465.7973282297,0.2302843539,-1607.3088633226,12,NA
TRUE,2,1503,91,508,904,0.0812915737,0.3360946825,0.5826137439,0.1079161984,0.3635635197,0.1699258,Inf,0.0024852099,0.0015636204,0.050420199,1.8769340397,483,2:0,-1553.3241109084,-3018.8656011398,-3082.6482218169,240.6692234597,-2778.1963776801,62.9363626904,-2955.9292384362,12,NA
TRUE,2,4081,85,1007,2989,0.0349332355,0.2444361177,0.7206306468,0.1016590002,0.3027094233,0.147465925,Inf,0.0013599137,0.0012378393,0.050359699,1.9816839175,483,2:1,-5538.7695549167,-10977.7699418085,-11053.5391098333,501.3508710991,-10476.4190707093,177.1561416397,-10800.6138001392,12,NA
TRUE,2,502,89,202,211,0.185879694,0.3076701368,0.5064501692,0.1899802886,0.3860681577,0.3493605511,Inf,0.0030579237,0.0335803983,0.052325599,1.3801221678,484,2:1,-259.6536208299,-444.6840402236,-495.3072416599,310.457816549,-134.2262236746,183.2981917755,-261.3858484572,12,NA
TRUE,2,968,24,684,260,0.0360974026,0.7080597176,0.2558428798,0.1239318645,0.3939622611,0.1632067089,Inf,0.0061503191,0.0015567774,0.054744499,1.791249943,485,2:0,-725.3209608688,-1368.1391366903,-1426.6419217376,123.4860642672,-1244.6530724231,56.8093905895,-1311.3297460795,12,NA
TRUE,2,2213,38,945,1230,0.0261129933,0.4301261614,0.5437608453,0.1000263299,0.3218173019,0.1621440461,0.063124595,0.0038328701,0.001796398,0.051851899,2.0763365138,485,2:1,-2264.9616758552,-4437.4980996298,-4505.9233517104,469.7050869835,-3967.7930126464,340.581582449,-4096.9165171922,12,NA
TRUE,2,4367,101,3039,1227,0.0392446706,0.6913363703,0.2694189591,0.1019051576,0.2816331547,0.1237850331,Inf,0.0026578472,9.911637e-4,0.050359699,1.9769958469,485,2:2,-4932.2723155402,-9763.9626524386,-9840.5446310804,671.4166312278,-9092.5460212108,287.8737822001,-9476.0888701124,12,NA
TRUE,2,998,155,768,75,0.1579019059,0.722563141,0.1195349531,0.1466044139,0.3832756751,0.3623105862,Inf,0.0020650272,0.0430140392,0.051851899,1.5472350689,486,2:0,-1027.9177473036,-1972.9664552914,-2031.8354946071,295.2536980692,-1677.7127572222,168.9544522761,-1804.0533405358,12,NA
TRUE,2,3785,735,1106,1944,0.2281313338,0.4877886342,0.2840800321,0.3774537441,0.5441239283,0.2733687015,Inf,0.0019720407,0.0017678229,0.050228299,1.1534975344,486,2:1,-2795.6311419644,-5492.3966699384,-5567.2622839288,604.8849737748,-4887.5116961636,12.322620909,-5480.0740490225,12,NA
TRUE,2,598,75,358,165,0.151116254,0.2557803315,0.5931034145,0.3208181243,0.6659350373,0.2825679297,Inf,0.0028803582,0.0027259167,0.057471299000000003,1.2182342579,487,2:0,-387.5350860307,-698.347083014,-751.0701720614,70.6156457477,-627.7314372663,0.2057039677,-698.1413790457,12,NA
TRUE,2,5266,656,1773,2837,0.154120597,0.3298795111,0.5159998919,0.2437249647,0.4827649002,0.2343853631,Inf,0.0024308969,0.0020985619,0.050359699,1.2604381859,487,2:1,-4068.9293061017,-8035.0302961227,-8113.8586122034,869.1840695865,-7165.8462265362,73.8112610216,-7961.2190350686,12,NA
TRUE,2,1919,247,1167,505,0.1559407936,0.2432095481,0.6008496582,0.1195797084,0.3872072326,0.1652812508,Inf,0.0018322127,0.0013481244,0.050314499,1.7264036225,487,2:2,-1965.6891556796,-3840.6635974072,-3907.3783113592,303.7481515088,-3536.9154458983,17.6876755465,-3822.9759218465,12,NA
TRUE,2,727,64,108,555,0.1022293622,0.7506399592,0.1471306786,0.3780130026,0.6676547775,0.322095368,Inf,0.0023294057,0.0021838552,0.054054099,1.1668548029,488,2:0,-687.8849335084,-1296.7027492864,-1351.7698670168,58.9367291603,-1237.7660201261,0.0601005539,-1296.6426487323,12,NA
