tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF,ratioM,ratioV,ratioN,minpi,QC,prob
FALSE,2,1026,0,334,692,0,0.679354318,0.320645682,NA,0.672813389,0.2763449903,NA,0.0027063744,0.0109530809,NA,NA,152,2:0,-433.5225670801,-811.5777499544,-851.0451341603,27.97994204,-783.5978079144,27.97994204,-783.5978078635,8,F,0.43468639785940777,4.047141777575194,2.0686567164179106,0.320645682,FAIL,0.4142382774031022
TRUE,2,2755,223,531,2001,0.1020086154,0.7086635423,0.1893278422,0.14415563,0.4891752065,0.2285031784,Inf,0.0024225934,0.0023740067,0.050359699,1.5369070752,152,2:1,-2609.9004042378,-5124.7467358165,-5195.8008084755,335.8548329425,-4788.891902874,30.1203262758,-5094.6264095334,12,P,0.1407807537962893,1.0204661174713618,3.763157894736842,0.1893278422,PASS,0.9580515760259618
TRUE,2,477,43,204,230,0.105841228,0.4690728888,0.4250858832,0.0925253638,0.3895634219,0.181652023,0.0164332696,0.0015620867,0.00141824,0.051094899,2.2332687853,152,2:2,-496.662483625,-919.3147693593,-969.3249672499,50.5498901952,-868.7648791641,6.6560454344,-912.6587239217,12,P,0.1445586757930024,1.1014262043095668,1.1268292682926828,0.4250858832,PASS,0.9833472111320429
TRUE,2,1134,104,391,639,0.1094789988,0.5491417107,0.3413792905,0.6018160485,0.7118791434,0.3392235782,Inf,0.0025249196,0.0032328981,0.052631599,1.0958359237,153,2:0,-686.446929964,-1288.4917821166,-1348.893859928,102.4398626842,-1186.0519194323,1.8209899799,-1286.6707921373,12,P,0.0985544317921474,1.280396453019732,1.6326530612244898,0.3413792905,PASS,0.9797928252015206
TRUE,2,5784,454,1282,4048,0.0988104336,0.6832625586,0.2179270077,0.2211451606,0.5130394911,0.2458038208,Inf,0.0025518523,0.0019022965,0.050359699,1.2948711121,153,2:1,-5461.2892257825,-10818.6242423989,-10898.578451565,617.5696669744,-10201.0545754245,39.3694796082,-10779.2547627767,12,P,0.08719087209567089,1.341458757875021,3.155884645362432,0.2179270077,PASS,0.9734949820942692
TRUE,2,520,23,178,319,0.0579397459,0.6032863465,0.3387739076,0.0852965768,0.3933234104,0.1795983418,0.0059062789,0.0023905656,0.002215055,0.051094899,2.4939296065,153,2:2,-497.0959164223,-919.1458871057,-970.1918328446,57.6677362305,-861.4781508752,19.3590227114,-899.7868643894,12,P,0.1900169370049274,1.0792353237278534,1.7877094972067038,0.3387739076,PASS,0.9697747947277552
TRUE,2,1304,165,684,455,0.1570354883,0.3246193838,0.5183451279,0.3831721047,0.5576066085,0.2636255198,Inf,0.0024173699,0.0022913572,0.050847499,1.1530055197,154,2:0,-892.8495164504,-1699.620731991,-1761.6990329008,173.9899523102,-1525.6307796807,7.6015577922,-1692.0191741952,12,P,0.11514654925300594,1.0549947864959683,1.5021929824561404,0.3246193838,PASS,0.9809803611209277
FALSE,2,32,0,1,31,0,0.9687512501,0.0312487499,NA,0.54902,0.2097740055,NA,1e-9,0.0073367277,NA,NA,154,2:1,-36.332960741,-44.9400342596,-56.665921482,4.45097e-4,-44.9395891626,4.45097e-4,-44.9395891626,8,F,0.6171974868449559,7336727.699999999,16,0.0312487499,FAIL,2.2204460492503126e-16
TRUE,2,4223,106,1790,2327,0.0379533058,0.4202852571,0.5417614371,0.1457814073,0.366631944,0.1776470922,Inf,0.0023408656,0.0014666256,0.050632899,1.5321460096,155,2:0,-4377.644429541,-8655.1092464228,-8731.288859082,473.0344694349,-8182.0747769879,175.4970964701,-8479.6121498818,12,P,0.06382181357202077,1.5960894177764249,1.2998324958123952,0.4202852571,PASS,0.9823780344726045
TRUE,2,10020,37,2710,7273,0.0101666041,0.7186409685,0.2711924274,0.1815948341,0.3053779202,0.1490484993,Inf,0.0020281424,0.0010802237,0.051282099,1.3935309851,155,2:1,-13652.9739885203,-27195.3999165449,-27281.9479770406,880.8067957594,-26314.5931207855,521.084543622,-26674.315372607,12,P,0.048849345241277486,1.8775207394542444,2.683142751752121,0.2711924274,PASS,0.9312318518681788
FALSE,2,2759,0,1235,1524,0,0.5538446099,0.4461553901,NA,0.2619015244,0.1299586591,NA,0.0013300565,8.993866e-4,NA,NA,155,2:2,-3813.4290161472,-7563.4770437007,-7610.8580322944,177.2835296442,-7386.1935140565,177.2835296442,-7386.1935139992,8,P,0.015267979938706322,1.4788484729481182,1.2338187702265373,0.4461553901,PASS,0.9595654763624847
TRUE,2,56,28,6,22,0.5369949526,0.1051176675,0.35788738,0.1583010471,0.3526199473,0.2166959161,Inf,7.46935858509702e-6,0.0016180413,0.051383399,1.4805885643,156,2:0,-73.7254962168,-99.1467721448,-123.4509924336,13.2547790532,-85.8919930916,0.1318922097,-99.014879935,12,F,0.37274299559353796,216.6238615492823,3.2857142857142856,0.1051176675,FAIL,2.2204460492503126e-16
FALSE,2,217,0,63,154,0,0.7097782536,0.2902217464,NA,0.3710838943,0.1844979432,NA,0.0020446456,0.0012076851,NA,NA,156,2:1,-276.0692575111,-509.0993361939,-536.1385150222,5.6186958772,-503.4806403167,5.6186958772,-503.4806403174,8,P,0.01131724215340757,1.6930287539359392,2.421875,0.2902217464,PASS,0.936300889098858
TRUE,2,76,30,1,45,0.4092121047,0.0131578947,0.5776300006,0.0941780591,0.365854,0.15920155,0.0146648169,3.08148791101958e-33,0.0029625568,0.052631599,2.2668130794,157,2:0,-148.0924705218,-244.2161409601,-272.1849410436,31.269784654,-212.9463563061,8.72854910109216e-14,-244.2161409601,12,F,0.298055515163012,9614046478669362e14,23,0.0131578947,FAIL,2.2204460492503126e-16
FALSE,2,1018,0,31,987,0,0.9617899099,0.0382100901,NA,0.3238530633,0.1557393445,NA,0.0030557515,0.0027692779,NA,NA,157,2:1,-1457.5612802733,-2859.7177989697,-2899.1225605466,56.0556071546,-2803.6621918151,56.0556071546,-2803.662191648,8,F,0.07945567216638727,1.1034470393888602,30.875,0.0382100901,FAIL,0.07126583933554126
TRUE,2,1737,247,630,860,0.1598534588,0.4797492775,0.3603972638,0.1004009722,0.5284818956,0.2429650408,0.2363648133,0.0022583132,0.0023606461,0.050724599,2.0211010941,158,2:0,-1366.0628355302,-2642.6066938655,-2708.1256710604,164.7319448026,-2477.8747490629,8.2631639932,-2634.3435298675,12,P,0.17513554155730215,1.0453138652335734,1.364500792393027,0.3603972638,PASS,0.9784889729817796
TRUE,2,3424,253,745,2426,0.0898059247,0.6945269912,0.2156670841,0.0942812349,0.4079359468,0.1926383925,0.0282499917,0.0016355413,0.0014773688,0.050359699,2.1465832871,158,2:1,-3977.0305892844,-7856.3984017217,-7930.0611785688,326.0676207482,-7530.3307809735,31.0440399666,-7825.3543617647,12,P,0.1176253679546253,1.107063652623502,3.253351206434316,0.2156670841,PASS,0.9657096784316094
TRUE,2,151,34,42,75,0.2443984346,0.539692455,0.2159091105,0.1575784892,0.3780890489,0.314616518,Inf,0.001320747,0.0300736007,0.051886799,1.4909260028,159,2:1,-91.2122655212,-122.2171730005,-158.4245310423,85.4259673946,-36.791205606,38.6352614022,-83.5819115921,12,F,0.7982542960443038,22.770145001275797,1.7674418604651163,0.2159091105,FAIL,9.720221522626211e-6
TRUE,2,370,22,135,213,0.0770972763,0.3656381899,0.5572645338,0.1606242943,0.5346561285,0.2507686997,Inf,0.0030054832,0.0033504605,0.053191499,1.4951141676,160,2:0,-255.4003136613,-439.838591255,-486.8006273227,40.3082864504,-399.5303048046,7.9359303019,-431.9026609513,12,P,0.13206883131595237,1.1147826412737893,1.5735294117647058,0.3656381899,PASS,0.9790288158846792
TRUE,2,5196,188,1152,3856,0.0504308733,0.2192148815,0.7303542452,0.1673112199,0.4081613153,0.2025402567,Inf,0.0023645823,0.0018997238,0.051020399,1.4387310935,160,2:1,-5665.5682280641,-11228.4687235947,-11307.1364561282,594.7537007619,-10633.7150228328,165.7068155207,-11062.7619080569,12,P,0.015210812656188288,1.2446979397741926,3.3451864700780574,0.2192148815,PASS,0.9726287892792393
TRUE,2,3223,89,1246,1888,0.0425473597,0.3831540757,0.5742985646,0.1228621569,0.3345148579,0.1605395615,Inf,0.0025368547,0.0015026743,0.050314499,1.6935371931,160,2:2,-3465.9367445005,-6834.9366744192,-6907.8734890009,496.5742041307,-6338.3624702885,217.6599592497,-6617.2767151433,12,P,0.0836911149779116,1.6882265837646921,1.5148356054530874,0.3831540757,PASS,0.9740808885822045
FALSE,2,522,0,217,305,0,0.6709074543,0.3290925457,NA,0.3323163609,0.2038046007,NA,0.0017437385,0.0089244325,NA,NA,161,2:0,-501.2047871818,-952.3482336605,-986.4095743636,169.9565614701,-782.3916721904,169.9565614701,-782.3916721847,8,P,0.3694364123351217,5.117987874902114,1.4036697247706422,0.3290925457,FAIL,0.3118330091742194
TRUE,2,4929,47,1832,3050,0.027724056100000002,0.3677279781,0.6045479658,0.1168075238,0.2776054479,0.1356072248,Inf,0.0019407362,0.0013238196,0.051020399,1.7755377537,161,2:1,-6168.9821625483,-12235.9296282161,-12313.9643250965,909.1205963761,-11326.8090318399,499.0229540196,-11736.9066741293,12,P,0.047128744869056494,1.4660125896307927,1.6644844517184942,0.3677279781,PASS,0.9679912603932433
TRUE,2,1171,59,792,320,0.0705189572,0.2634192205,0.6660618222,0.0997029603,0.2398272163,0.1223132599,0.0612813799,0.0014630594,9.643821e-4,0.051724099,2.0780601629,161,2:2,-1583.1300981025,-3081.4728358419,-3142.2601962051,266.8231696963,-2814.6496661456,114.488124863,-2966.9847110567,12,P,0.03923780221313522,1.5170951430973263,2.470404984423676,0.2634192205,PASS,0.9692014650901127
TRUE,2,6510,1764,3112,1634,0.3058738518,0.4657455762,0.228380572,0.2488543593,0.5678049205,0.2817279291,Inf,0.0030212855,0.0044527458,0.050504999,1.2546264778,162,2:0,-3700.5502690236,-7295.7274012248,-7377.1005380473,1340.3011212264,-5955.4262799985,162.8921258018,-7132.8352752371,12,P,0.015437100304160012,1.4737918015361344,1.9039755351681957,0.228380572,PASS,0.9875242662418896
FALSE,2,167,0,2,165,0,0.9887252379,0.0112747621,NA,0.6750742553,0.2142686334,NA,9.539762e-4,0.0107290302,NA,NA,162,2:1,-142.8294372973,-244.7149240953,-269.6588745947,0.4149945049,-244.2999295904,0.4149945049,-244.299929593,8,F,1.1505976613934012,11.24664346972178,55.333333333333336,0.0112747621,FAIL,6.601626772985272e-8
TRUE,2,493,24,138,331,0.065483908,0.2779313946,0.6565846975,0.2303515887,0.5142097519,0.2479672339,Inf,0.0014722161,0.0018241499,0.056961999,1.3285202941,163,2:1,-501.3792978472,-928.3524856059,-978.7585956944,39.3131641212,-889.0393214848,2.279216676,-926.0732689303,12,P,0.07370039909131698,1.2390503676736044,2.3884892086330933,0.2779313946,PASS,0.9740379830027032
TRUE,2,113,23,42,48,0.2264290592,0.3675679956,0.4060029452,0.1499580301,0.6229633054,0.2972572929,Inf,0.0025873577,0.0010278655,0.050724599,1.5111644173,164,2:0,-90.8276681484,-124.9266824722,-157.6553362967,9.9587613633,-114.9679211088,0.0100049083,-124.9166775639,12,P,0.09570402570264402,2.5172142658742804,1.1395348837209303,0.3675679956,PASS,0.964471828843751
TRUE,2,1140,136,291,713,0.1387422028,0.6093348922,0.251922905,0.1170110841,0.4641820885,0.2259405545,Inf,0.0017369619,0.0012817326,0.050314499,1.7543789371,164,2:1,-1203.4533602147,-2322.4413179328,-2382.9067204295,109.4016710542,-2213.0396468786,4.5993176981,-2317.8420002336,12,P,0.05444343326155732,1.3551671386059776,2.4452054794520546,0.251922905,PASS,0.9735342249582876
TRUE,2,9,2,4,3,0.222542779,0.4444182959,0.3330389251,0.2053451289,0.4097926104,0.3451583625,4.297074e-4,2.65838691059006e-5,6.29438291247045e-5,0.186602999,10.9563389889,164,2:2,-22.0854523246,-17.8042097211,-20.1709046491,0.0236011449,-17.7806085762,5.60328458388081e-10,-17.8042097205,12,F,0.8127403101815329,2.3677452245178783,1.25,0.3330389251,PASS,0.5239494178844566
TRUE,2,1317,104,669,544,0.0920877163,0.4030589828,0.5048533009,0.3205059184,0.7120781916,0.3362575376,Inf,0.003181516,0.0039544278,0.060240999,1.2314603102,165,2:0,-717.0715919121,-1347.9458434033,-1410.1431838242,112.3165822675,-1235.6292611358,4.5175280254,-1343.4283153813,12,P,0.11765718824439508,1.2429382093316519,1.2293577981651376,0.4030589828,PASS,0.9835348391208005
TRUE,2,2737,249,855,1633,0.1154438057,0.3072316555,0.5773245388,0.2757320664,0.505087916,0.2490886902,Inf,0.0036561224,0.002425692,0.050228299,1.2227381812,165,2:1,-1977.1740411316,-3859.3726697548,-3930.3480822633,400.8525927874,-3458.5200769674,69.5833443082,-3789.7893254372,12,P,0.027743273267250235,1.5072492303227285,1.908878504672897,0.3072316555,PASS,0.9817653198301889
TRUE,2,16168,1703,8495,5970,0.1510793869,0.5091673768,0.3397532362,Inf,0.4005220117,0.1976573468,Inf,0.0026193147,0.0016298805,0.050359699,0.8146355818,165,2:2,-11586.0407584395,-23055.7920457699,-23148.0815168789,3656.6238808145,-19399.1681649555,597.4249047902,-22458.3671406872,12,P,0.026345178584578743,1.6070593518972711,1.422877239993301,0.3397532362,PASS,0.9961408972053899
TRUE,2,6227,1073,1416,3738,0.2132877312,0.2186533135,0.5680589553,0.1120569954,0.3873076526,0.1716941131,Inf,0.0027506424,0.0030623563,0.050239199,1.8126979917,166,2:0,-6051.0997940565,-11997.3597886545,-12078.199588113,2091.9338539273,-9905.4259347272,350.1520614558,-11647.2077271255,12,P,0.2558004209172853,1.1133240365959605,2.6386732533521524,0.2186533135,PASS,0.9711424295579928
FALSE,2,37,0,35,2,0,0.0534186805,0.9465813195,NA,0.1786921878,0.067085897,NA,0.001841136,3.512e-6,NA,NA,166,2:1,-63.5019128095,-98.1164823178,-111.003825619,0.1270862756,-97.9893960422,0.1270862756,-97.989396042,8,F,0.6636326827380725,524.2414578587699,12,0.0534186805,FAIL,2.2204460492503126e-16
TRUE,2,831,92,345,394,0.1367517848,0.4534564135,0.4097918016,0.1451293421,0.5677830105,0.215225919,Inf,0.0040621694,0.0055402455,0.053191499,1.5785593529,167,2:0,-458.7379194304,-836.8042813225,-893.4758388607,179.4019135605,-657.4023677619,17.7789208649,-819.0253604511,12,P,0.6380791548623845,1.363863727593438,1.1416184971098267,0.4097918016,PASS,0.8581754483471045
TRUE,2,7042,736,1491,4815,0.1343865137,0.205566422,0.6600470643,0.1135670419,0.4299927819,0.1924004249,Inf,0.0024140221,0.0033742085,0.050359699,1.796738111,167,2:1,-6379.2255619136,-12652.1353538307,-12734.4511238272,1598.490189844,-11053.6451639867,263.1142532214,-12389.0211006818,12,P,0.23488478325080875,1.3977537736709202,3.227882037533512,0.205566422,PASS,0.9577370170384879
TRUE,2,4425,317,1952,2156,0.1045873141,0.4604720064,0.4349406796,0.1056304719,0.3482002014,0.1457912074,Inf,0.0021932523,0.0020769613,0.050314499,1.9095835505,167,2:2,-4396.9554027678,-8693.1704988463,-8769.9108055356,1017.5133319761,-7675.6571668702,200.5497673529,-8492.6207314431,12,P,0.38834843067497626,1.0559909325224306,1.1044546850998465,0.4349406796,PASS,0.9674340246687801
FALSE,2,85,0,76,9,0,0.1393662772,0.8606337228,NA,0.5520554367,0.2896095168,NA,0.0034067689,0.058421502,NA,NA,168,2:0,-83.8629496585,-132.1846892651,-151.725899317,11.2669898723,-120.9176993928,11.2669898723,-120.917699384,8,F,0.09379386837884485,17.148654257117354,7.7,0.1393662772,FAIL,5.651342138904533e-4
TRUE,2,240,13,53,174,0.0717610401,0.712054674,0.2161842859,0.1380584356,0.4230126923,0.2052390664,Inf,0.002607213,0.0012446935,0.051724099,1.5991138755,168,2:1,-280.3702257593,-494.9727844384,-536.7404515185,22.5288872975,-472.4438971409,2.7400097391,-492.2327746984,12,P,0.06107297075485052,2.0946626619324356,3.240740740740741,0.2161842859,PASS,0.9455953338666472
TRUE,2,2005,103,563,1339,0.0979523288,0.2775230657,0.6245246054,0.0989829249,0.2465221097,0.1209719109,0.1256735451,0.0017711192,0.0011196822,0.050420199,2.0382489461,169,2:0,-2807.6292867423,-5524.0177814077,-5591.2585734846,646.0705592224,-4877.9472221853,219.70617895,-5304.3116024957,12,P,0.03784587567426767,1.5818052658156039,2.375886524822695,0.2775230657,PASS,0.9713929074413685
TRUE,2,1231,155,516,560,0.1511059767,0.4125625111,0.4363315121,0.1891044099,0.6041705409,0.2740747248,Inf,0.0030197804,0.0048494943,0.053191499,1.3913645778,170,2:0,-658.4948637825,-1231.6027420509,-1292.9897275651,195.3199941428,-1036.282747908,20.151818699,-1211.4509233437,12,P,0.20440079376483977,1.6059095886575063,1.0851063829787233,0.4125625111,PASS,0.973270900546911
TRUE,2,4386,524,1086,2776,0.1483192975,0.2381659751,0.6135147275,0.1352180382,0.433666517,0.2226997244,Inf,0.0034864086,0.00454543,0.050359699,1.5934560999,170,2:1,-3355.7528149189,-6610.87155469,-6687.5056298377,1274.0287650058,-5336.8427896842,473.5764629729,-6137.2950916604,12,P,0.05268498572061997,1.3037571098235587,2.5547378104875804,0.2381659751,PASS,0.9643743256904759
TRUE,2,7299,1302,3227,2770,0.2545945624,0.4139751741,0.3314302635,Inf,0.3680485255,0.1751417779,Inf,0.0030525457,0.0021947263,0.050314499,0.8961498154,170,2:2,-4789.9899281536,-9473.2339447297,-9555.9798563071,2771.4710807563,-6701.7628639734,506.1477098402,-8967.0862346727,12,P,0.10143193653168936,1.3908548414442385,1.1649224106820641,0.3314302635,PASS,0.9919735976704411
FALSE,2,30,0,1,29,0,0.9666694988,0.0333305012,NA,0.48,0.1610882516,NA,3.08148791101958e-33,0.0068817384,NA,NA,171,2:0,-66.2545365271,-105.2994940009,-116.5090730542,5.43699171713236e-15,-105.2994940009,5.65903632205739e-15,-105.2986126449,8,F,0.9797331290918296,22332517922236538e14,15,0.0333305012,FAIL,2.2204460492503126e-16
TRUE,2,2702,57,1137,1508,0.0292741398,0.4199227715,0.5508030887,0.5808719119,0.5042498746,0.2480691193,Inf,0.0043514724,0.0022145028,0.050847499,1.0959342584,172,2:0,-2081.6400668844,-4068.4591635465,-4139.2801337687,228.115949458,-3840.3432140885,96.2989621263,-3972.1602014338,12,P,0.03269909621515721,1.9649884389398828,1.3260105448154658,0.4199227715,PASS,0.9811754135477092
FALSE,2,156,0,4,152,0,0.9765093996,0.0234906004,NA,0.5314956767,0.2064544565,NA,8.471734e-4,0.0067277847,NA,NA,172,2:1,-160.9994787441,-281.6001094301,-305.9989574881,1.2311660106,-280.3689434195,1.2311660106,-280.3689434191,8,F,0.5743967251198572,7.941449412835672,30.6,0.0234906004,FAIL,2.2672472835494255e-4
TRUE,2,1127,59,524,544,0.0671845356,0.4602721273,0.4725433371,0.4370392217,0.592049591,0.2842797432,Inf,0.0028536839,0.0030348344,0.050420199,1.1304131355,173,2:0,-756.1726673596,-1428.0175605508,-1488.3453347193,101.6744221305,-1326.3431384203,12.0375505683,-1415.9800099751,12,P,0.08263024419391707,1.0634795255353966,1.0380952380952382,0.4602721273,PASS,0.9893800363329787
FALSE,2,281,0,144,137,0,0.5832653622,0.4167346378,NA,0.2824600183,0.2002814637,NA,0.0026150996,0.0110230752,NA,NA,173,2:1,-273.9948388475,-502.8828403403,-531.989677695,130.4813784127,-372.4014619276,130.4813784127,-372.4014619324,8,F,0.5896846713528388,4.215164577287993,1.0507246376811594,0.4167346378,FAIL,0.3025621435966073
TRUE,2,14,4,7,3,0.3005085974,0.2050460818,0.4944453208,0.2155407964,0.7565092519,0.3883883351,Inf,0.0034400035,3.268603e-4,0.106060999,1.9687723356,174,2:0,-9.7401147054,12.1884585446,4.5197705892,0.9244683881,13.1129269327,5.433511533158e-5,12.1885128797,12,F,0.05218338572084469,10.524384576530096,2,0.2050460818,FAIL,0.16928812891882491
TRUE,2,4860,231,1290,3339,0.0628519335,0.6751900313,0.2619580353,Inf,0.5355210473,0.2594101055,Inf,0.0025754127,0.0021638488,0.051546399,0.9715934926,174,2:1,-4295.5413052484,-8489.217085894,-8567.0826104967,467.3384286627,-8021.8786572312,37.9507883734,-8451.2662975089,12,P,0.06438005284262172,1.1901999344871044,2.587141750580945,0.2619580353,PASS,0.9799953120086187
TRUE,2,8514,687,3891,3936,0.1174009217,0.4367406177,0.4458584606,Inf,0.4154161247,0.204007229,Inf,0.0020411068,0.00142337,0.050359699,0.669563312,174,2:2,-6589.4779398444,-13070.3622739321,-13154.9558796887,1493.4030395133,-11576.9592344187,142.1967868858,-12928.1654869648,12,P,0.036281394224515484,1.4339959392146806,1.011562178828366,0.4367406177,PASS,0.9952284921329915
TRUE,2,278,18,134,126,0.0633229284,0.4661987922,0.4704782794,0.0607016884,0.3924009256,0.1744673783,5.19619103031411e-5,0.0019656591,0.003372768,0.054298599,9.4800625621,175,2:0,-259.738629629,-451.9458058936,-495.4772592579,24.0720912691,-427.8737146245,15.8964892364,-436.0493166714,12,P,0.24913636820551677,1.7158458452943341,1.062992125984252,0.4661987922,PASS,0.967137639885382
TRUE,2,398,30,138,230,0.0973934798,0.3439888478,0.5586176724,0.1300202061,0.322851057,0.1577414676,Inf,0.0020952033,9.319098e-4,0.052083299,1.6682751596,175,2:1,-466.8123062499,-861.7871884363,-909.6246124997,71.1291965005,-790.6579919358,13.5309355392,-848.2562528929,12,P,0.04671011314972695,2.2482898022963167,1.6618705035971224,0.3439888478,PASS,0.9712773781945847
TRUE,2,889,178,263,448,0.2390036607,0.4741237566,0.2868725828,0.1448337606,0.5080919935,0.1873125698,Inf,0.0026946877,0.0065914073,0.050903099,1.5419220747,176,2:0,-651.4757130281,-1221.47025923,-1278.9514260562,337.5918353578,-883.8784238722,26.2699443714,-1195.2003148628,12,F,0.7125354910378259,2.446074660154496,1.7007575757575757,0.2868725828,PASS,0.6215239237744351
